id,trade_code,name
6088,150291,中融中证银行指数分级A
6089,150292,中融中证银行指数分级B
6090,150293,南方中证高铁产业指数分级A
6091,150294,南方中证高铁产业指数分级B
6092,150295,南方中证国有企业改革分级A
6093,150296,南方中证国有企业改革分级B
6094,150297,南方中证互联网指数分级A
6095,150298,南方中证互联网指数分级B
6096,150299,华安中证银行指数分级A
6097,150300,华安中证银行指数分级B
6098,150301,华安中证全指证券公司分级A
6099,150302,华安中证全指证券公司分级B
6100,150303,华安创业板50指数分级A
6101,150304,华安创业板50指数分级B
6102,150305,国寿安保中证养老产业分级A
6103,150306,国寿安保中证养老产业分级B
6104,150307,富国中证体育产业指数分级A
6105,150308,富国中证体育产业指数分级B
6106,150309,信诚中证信息安全指数分级A
6107,150310,信诚中证信息安全指数分级B
6108,150311,信诚中证智能家居指数分级A
6109,150312,信诚中证智能家居指数分级B
6110,150315,富国中证工业4.0指数分级
6111,150316,富国中证工业4.0指数分级B
6112,150317,交银中证互联网金融指数分级A
6113,150318,交银中证互联网金融指数分级B
6114,150321,富国中证煤炭指数分级A
6115,150322,富国中证煤炭指数分级B
6116,150323,工银中证环保产业指数分级A
6117,150324,工银中证环保产业指数分级B
6118,150325,工银中证高铁产业指数分级A
6119,150326,工银中证高铁产业指数分级B
6120,150327,工银中证新能源指数分级A
6121,150328,工银中证新能源指数分级B
6122,150329,方正富邦保险主题指数分级A
6123,150330,方正富邦保险主题指数分级B
6124,150335,融通军工分级A
6125,150336,融通军工分级B
6126,150343,融通证券分级A
6127,150344,融通证券分级B
6128,150968,银河研究精选混合
6129,150988,银河钱包货币A
6130,150998,银河钱包货币B
6131,151001,银河稳健
6132,151002,银河收益债券
6133,159001,易方达保证金收益货币A
6134,159002,易方达保证金收益货币B
6135,159003,招商保证金快线A
6136,159004,招商保证金快线B
6137,159005,汇添富收益快钱货币A
6138,159006,汇添富收益快钱货币B
6139,159901,易方达深证100ETF
6140,159902,华夏中小板ETF
6141,159903,南方深成ETF
6142,159905,工银深证红利ETF
6143,159906,大成深证成长40ETF
6144,159907,广发中小板300ETF
6145,159908,博时创业板ETF
6146,159909,招商深证TMT50ETF
6147,159910,嘉实深证120ETF
6148,159911,鹏华深证民营ETF
6149,159912,汇添富深证300ETF
6150,159913,交银深证300ETF
6151,159915,易方达创业板ETF
6152,159916,建信深证60ETF
6153,159918,嘉实中创400ETF
6154,159919,嘉实沪深300ETF
6155,159920,华夏恒生ETF
6156,159922,嘉实中证500ETF
6157,159923,大成中证100ETF
6158,159925,南方开元沪深300ETF
6159,159926,嘉实中证中期国债ETF
6160,159928,汇添富中证主要消费ETF
6161,159929,汇添富中证医药卫生ETF
6162,159930,汇添富中证能源ETF
6163,159931,汇添富中证金融地产ETF
6164,159932,大成中证500深市ETF
6165,159933,国投瑞银金融地产ETF
6166,159934,易方达黄金ETF
6167,159935,景顺长城中证500ETF
6168,159936,广发中证全指可选消费ETF
6169,159937,博时黄金ETF
6170,159938,广发中证全指医药卫生ETF
6171,159939,广发中证全指信息技术ETF
6172,159940,广发中证全指金融地产ETF
6173,159941,广发纳斯达克100ETF
6174,159943,大成深证成份ETF
6175,159944,广发中证全指原材料ETF
6176,159945,广发中证全指能源ETF
6177,159948,南方创业板ETF
6178,159949,华安创业板50ETF
6179,159950,易方达深证成指ETF
6180,159951,嘉实中关村A股ETF
6181,159952,广发创业板ETF
6182,159953,广发中证全指工业ETF
6183,159954,南方恒生中国企业ETF
6184,159955,嘉实创业板ETF
6185,159956,建信创业板ETF
6186,159957,华夏创业板ETF
6187,159958,工银瑞信创业板ETF
6188,159959,银华中证央企结构调整ETF
6189,159960,平安港股通恒生中国企业ETF
6190,159961,方正富邦深证100ETF
6191,159962,华夏中证四川国改ETF
6192,159963,富国恒生中国企业ETF
6193,159964,平安创业板ETF
6194,159965,中融央视财经50ETF
6195,160105,南方积极配置混合(LOF)
6196,160106,南方高增长混合(LOF)
6197,160119,南方中证500ETF联接A
6198,160121,南方金砖四国指数(QDII
6199,160123,南方中债10年期国债A
6200,160124,南方中债10年期国债C
6201,160125,南方香港优选股票(QDII)
6202,160127,南方新兴消费增长分级
6203,160128,南方金利定开债(LOF)A
6204,160129,南方金利定开债(LOF)C
6205,160130,南方永利1年定开债A
6206,160131,南方聚利1年定开债A
6207,160132,南方永利C
6208,160133,南方天元
6209,160134,南方聚利1年定开债C
6210,160135,南方中证高铁产业指数分级
6211,160136,南方中证国有企业改革指数分
6212,160137,南方中证互联网指数分级
6213,160138,南方恒生中国企业精明指数A
6214,160139,南方恒生中国企业精明指数C
6215,160140,南方道琼斯美国精选A
6216,160141,南方道琼斯美国精选C
6217,160142,南方战略配售(LOF)
6218,160211,国泰中小盘成长混合(LOF
6219,160212,国泰估值优势混合(LOF)
6220,160213,国泰纳斯达克100指数
6221,160215,国泰价值经典混合(LOF)
6222,160216,国泰商品
6223,160217,国泰互利分级债券
6224,160218,国泰国证房地产行业指数分级
6225,160219,国泰国证医药卫生指数分级
6226,160220,国泰民益混合(LOF)A
6227,160221,国泰国证有色金属行业指数分级
6228,160222,国泰国证食品饮料行业指数分
6229,160223,国泰创业板指数(LOF)
6230,160224,国泰深证TMT50指数分级
6231,160225,国泰国证新能源汽车指数
6232,160226,国泰民益混合(LOF)C
6233,160311,华夏蓝筹
6234,160314,华夏行业混合(LOF)
6235,160322,华夏港股通精选股票LOF
6236,160323,华夏磐泰混合(LOF)
6237,160324,华夏磐晟混合(LOF)
6238,160415,华安量化多因子混合(LOF)
6239,160416,华安标普全球石油指数
6240,160417,华安沪深300指数分级
6241,160418,华安中证银行指数分级
6242,160419,华安中证全指证券公司指数分
6243,160420,华安创业板50指数分级
6244,160421,华安智增精选混合
6245,160422,华安创业板50联接
6246,160505,博时主题行业混合(LOF)
6247,160512,博时卓越品牌混合(LOF)
6248,160513,博时稳健回报债券(LOF)
6249,160514,博时稳健回报债券(LOF)C
6250,160515,博时安丰18个月定开债A
6251,160516,博时中证800证券保险分级
6252,160517,博时中证银行指数分级
6253,160518,博时睿远
6254,160519,博时睿利事件驱动(LOF)
6255,160520,博时弘盈定期开放混合A
6256,160521,博时弘盈定期开放混合C
6257,160522,博时睿益事件驱动混合(LOF)
6258,160523,博时安丰18个月定开债C
6259,160524,博时弘泰混合
6260,160602,鹏华普天债券A
6261,160603,鹏华普天收益混合
6262,160605,鹏华中国50
6263,160606,鹏华货币A
6264,160607,鹏华价值优势混合(LOF)
6265,160608,鹏华普天债券B
6266,160609,鹏华货币B
6267,160610,鹏华动力增长
6268,160611,鹏华优质治理混合(LOF)
6269,160612,鹏华丰收债券
6270,160613,鹏华盛世创新混合(LOF)
6271,160615,鹏华沪深300指数(LOF
6272,160616,鹏华中证500指数(LOF
6273,160617,鹏华丰润债券(LOF)
6274,160618,鹏华丰泽债券(LOF)
6275,160620,鹏华资源分级
6276,160621,鹏华丰和债券(LOF)A
6277,160622,鹏华丰利债券(LOF)
6278,160624,鹏华消费领先混合
6279,160625,鹏华证券保险分级
6280,160626,鹏华信息分级
6281,160627,鹏华策略优选混合
6282,160628,鹏华地产分级
6283,160629,鹏华传媒分级
6284,160630,鹏华国防
6285,160631,鹏华银行分级
6286,160632,鹏华酒分级
6287,160633,鹏华证券分级
6288,160634,鹏华环保分级
6289,160635,鹏华中证医药卫生(LOF)
6290,160636,鹏华互联网分级
6291,160637,鹏华创业板分级
6292,160638,鹏华一带一路分级
6293,160639,鹏华高铁分级
6294,160640,鹏华新能源分级
6295,160642,鹏华增瑞混合(LOF)
6296,160643,鹏华中证空天一体(LOF)
6297,160644,鹏华港美互联股票
6298,160706,嘉实沪深300ETF联接A
6299,160716,嘉实基本面50指数(LOF)A
6300,160717,嘉实恒生中国企业
6301,160718,嘉实多利分级债券
6302,160719,嘉实黄金
6303,160720,嘉实中证企业债指数A
6304,160721,嘉实中证企业债指数C
6305,160722,嘉实惠泽混合(LOF)
6306,160723,嘉实原油(QDII-LOF
6307,160724,嘉实沪深300ETF联接C
6308,160725,嘉实基本面50指数(LOF
6309,160726,嘉实瑞享定期混合
6310,160805,长盛同智优势
6311,160806,长盛同庆中证800(LOF)
6312,160807,长盛沪深300
6313,160808,长盛同瑞200分级
6314,160812,长盛同益成长回报
6315,160813,长盛同盛成长优选
6316,160814,长盛中证金融地产指数分级
6317,160910,大成创新成长混合
6318,160915,大成景丰债券(LOF)
6319,160916,大成优选混合(LOF)
6320,160918,大成中小盘混合(LOF)
6321,160919,大成产业升级股票
6322,160921,大成多策略混合(LOF)
6323,160922,大成恒生综合中小型股指数
6324,160923,大成海外中国机会混合
6325,160924,大成恒生指数
6326,160925,大成中华沪深港300指数
6327,161005,富国天惠成长混合A
6328,161010,富国天丰强化债券(LOF)
6329,161014,富国汇利回报两年定期开放债券
6330,161015,富国天盈债券(LOF)
6331,161017,富国中证500
6332,161019,富国新天锋债券(LOF)
6333,161022,富国创业板指数分级
6334,161024,富国中证军工指数分级
6335,161025,富国中证移动互联网指数分级
6336,161026,富国中证国企改革指数分级
6337,161027,富国中证全指证券公司指数分
6338,161028,富国中证新能源汽车指数分级
6339,161029,富国中证银行指数分级
6340,161030,富国中证体育产业指数分级
6341,161031,富国中证工业4.0指数分级
6342,161032,富国中证煤炭指数分级
6343,161033,富国中证智能汽车(LOF)
6344,161035,富国中证医药主题指数增强
6345,161036,富国中证娱乐主题指数增强型
6346,161037,富国中证高端制造指数增强型
6347,161038,富国新兴成长量化精选混合
6348,161039,富国中证1000指数增强
6349,161115,易方达岁丰添利债券(LOF
6350,161116,易方达黄金主题
6351,161117,易方达永旭定开债
6352,161118,易方达中小板指数分级
6353,161119,易方达新综合债券A
6354,161120,易方达新综合债券C
6355,161121,易方达银行分级
6356,161122,易方达生物分级
6357,161123,易方达重组分级
6358,161124,易方达香港小型股指数A
6359,161125,易方达标普500指数人民币
6360,161126,易方达标普医疗保健人民币
6361,161127,易标普生物科技人民币
6362,161128,易标普信息科技人民币
6363,161129,易方达原油A类人民币
6364,161130,易方达纳斯达克100人民币
6365,161131,易方达战略配售(LOF)
6366,161132,易方达科顺定开混合
6367,161207,国投瑞银沪深300
6368,161211,国投沪深300金融地产联接
6369,161213,国投瑞银消费服务指数
6370,161216,国投瑞银双债债券(LOF)A
6371,161217,国投瑞银中证指数
6372,161219,国投瑞银新兴产业混合
6373,161221,国投瑞银双债债券C
6374,161222,国投瑞银瑞利混合(LOF)
6375,161223,国投瑞银中证创业指数分级
6376,161224,国投瑞银新丝路混合(LOF)
6377,161225,国投瑞银瑞盈混合(LOF)
6378,161226,国投瑞银白银期货(LOF)
6379,161227,国投瑞银深证100指数
6380,161229,国投瑞银中国价值发现股票
6381,161230,国投瑞银和盛丰利债A
6382,161231,国投瑞银和盛丰利债C
6383,161232,国投瑞银瑞盛混合(LOF)
6384,161233,国投瑞银瑞泰多策略混合
6385,161505,银河通利债券(LOF)A
6386,161506,银河通利债券(LOF)C
6387,161601,融通新蓝筹混合
6388,161603,融通债券A/B
6389,161604,融通深证100
6390,161605,融通蓝筹成长混合
6391,161606,融通行业景气混合
6392,161607,融通巨潮100指数A(LO
6393,161608,融通易支付货币A
6394,161609,融通动力先锋混合
6395,161610,融通领先成长混合(LOF)
6396,161611,融通内需驱动混合
6397,161612,融通深证成份指数A
6398,161613,融通创业板指数A
6399,161614,融通四季添利债券(LOF)
6400,161615,融通易支付货币B
6401,161616,融通医疗保健行业混合
6402,161618,融通岁岁添利定开债A
6403,161619,融通岁岁添利定开债B
6404,161620,融通核心价值混合
6405,161622,融通汇财宝货币A
6406,161623,融通汇财宝货币B
6407,161624,融通可转债债券A
6408,161625,融通可转债债券C
6409,161626,融通通福债券(LOF)A
6410,161627,融通通福债券(LOF)C
6411,161628,融通军工分级
6412,161629,融通证券分级
6413,161631,融通人工智能指数(LOF)
6414,161693,融通债券C
6415,161706,招商优质成长混合(LOF)
6416,161713,招商信用添利债券(LOF)
6417,161714,招商标普金砖四国指数
6418,161715,招商大宗商品(LOF)
6419,161716,招商双债增强债券(LOF)C
6420,161718,招商沪深300高贝塔指数分
6421,161719,招商可转债分级债券
6422,161720,招商中证全指证券公司指数分
6423,161721,招商沪深300地产等权重分级
6424,161722,招商丰泰混合(LOF)
6425,161723,招商中证银行指数分级
6426,161724,招商中证煤炭等权指数分级
6427,161725,招商中证白酒指数分级
6428,161726,招商国证生物医药指数分级
6429,161727,招商增荣混合(LOF)
6430,161728,招商战略配售(LOF)
6431,161810,银华内需精选混合(LOF)
6432,161811,银华沪深300指数分级
6433,161812,银华深证100分级
6434,161815,银华抗通胀主题
6435,161816,银华中证等权90分级
6436,161818,银华消费分级混合
6437,161819,银华中证内地资源指数分级
6438,161820,银华纯债信用债券
6439,161823,银华永兴纯债债券(LOF)
6440,161824,银华永兴纯债债券(LOF)
6441,161825,银华中证800分级
6442,161826,银华中证转债指数增强分级
6443,161831,银华恒生国企指数分级
6444,161834,银华鑫锐定增灵活配置混合
6445,161835,银华惠丰定开混合
6446,161902,万家增强收益债券
6447,161903,万家行业优选混合(LOF)
6448,161907,万家中证红利指数(LOF)
6449,161908,万家添利债券(LOF)
6450,161910,万家新机遇价值驱动A
6451,161911,万家强化收益定开债
6452,161912,万家社会责任18个月定开A
6453,161913,万家社会责任18个月定开C
6454,162006,长城久富混合(LOF)
6455,162102,金鹰中小盘精选
6456,162105,金鹰持久增利债券(LOF)
6457,162107,金鹰量化精选股票(LOF)
6458,162108,金鹰元盛债券型发起式C
6459,162201,泰达宏利成长混合
6460,162202,泰达宏利周期混合
6461,162203,泰达宏利稳定混合
6462,162204,泰达宏利行业混合
6463,162205,泰达宏利风险预算混合
6464,162206,泰达宏利货币A
6465,162207,泰达宏利效率优选混合
6466,162208,泰达宏利首选企业股票
6467,162209,泰达宏利市值优选混合
6468,162210,泰达宏利集利债券A
6469,162211,泰达宏利品质生活混合
6470,162212,泰达宏利红利先锋混合
6471,162213,泰达宏利沪深300指数增强A
6472,162214,泰达宏利领先中小盘混合
6473,162215,泰达宏利聚利债券(LOF)
6474,162216,泰达宏利500指数分级
6475,162299,泰达宏利集利债券C
6476,162307,海富通中证100指数
6477,162411,华宝标普油气上游股票
6478,162412,华宝中证医疗指数分级
6479,162413,华宝中证1000指数分级
6480,162414,华宝新机遇混合(LOF)A
6481,162415,华宝标普美国消费人民币
6482,162416,华宝港股通恒生香港35
6483,162509,国联安双禧中证100
6484,162510,国联安双力中小板综指
6485,162511,国联安双佳信用债券(LOF)
6486,162605,景顺长城鼎益混合(LOF)
6487,162607,景顺长城资源垄断混合
6488,162703,广发小盘成长混合(LOF)
6489,162711,广发中证500ETF联接A
6490,162712,广发聚利债券(LOF)
6491,162714,广发深证100指数分级
6492,162715,广发聚源债券(LOF)A
6493,162716,广发聚源债券(LOF)C
6494,162717,广发再融资主题
6495,162718,广发鑫瑞混合(LOF)
6496,162719,广发道琼斯石油指数人民币A
6497,162907,泰信基本面400指数分级
6498,163001,长信医疗保健混合(LOF)
6499,163003,长信利鑫债券(LOF)C
6500,163005,长信利众债券(LOF)C
6501,163007,长信利众债券(LOF)A
6502,163008,长信利鑫债券(LOF)A
6503,163109,申万菱信深证成指分级
6504,163110,申万菱信量化小盘股票
6505,163111,申万菱信中小板指数
6506,163113,申万菱信申万证券分级
6507,163114,申万中证环保产业指数分级
6508,163115,申万菱信中证军工指数分级
6509,163116,申万菱信申万电子分级
6510,163118,申万菱信申万医药生物分级
6511,163119,申万中证申万新兴健康产业指
6512,163208,诺安油气能源
6513,163209,诺安中证创业成长指数分级
6514,163210,诺安纯债定开债A
6515,163211,诺安纯债定期开放债券C
6516,163302,大摩资源优选混合(LOF)
6517,163402,兴全趋势投资混合(LOF)
6518,163406,兴全合润分级混合
6519,163407,兴全沪深300指数(LOF)
6520,163409,兴全绿色投资混合(LOF)
6521,163411,兴全精选混合
6522,163412,兴全轻资产混合(LOF)
6523,163415,兴全商业模式优选混合
6524,163417,兴全合宜混合A
6525,163503,天治核心成长混合(LOF)
6526,163801,中银中国精选
6527,163802,中银货币A
6528,163803,中银持续增长混合A
6529,163804,中银收益混合A
6530,163805,中银策略混合
6531,163806,中银稳健增利债券
6532,163807,中银行业优选
6533,163808,中银中证100
6534,163809,中银蓝筹精选
6535,163810,中银价值精选
6536,163811,中银稳健双利债券A
6537,163812,中银稳健双利债券B
6538,163813,中银全球策略
6539,163816,中银转债增强债券A
6540,163817,中银转债增强债券B
6541,163818,中银中小盘成长混合
6542,163819,中银信用增利债券(LOF)
6543,163820,中银货币B
6544,163821,中银沪深300等权重指数
6545,163822,中银主题策略混合
6546,163823,中银稳健策略混合
6547,163824,中银盛利定期开放债券
6548,163825,中银互利半年定开债
6549,163827,中银产业债定开债
6550,163907,中海惠裕纯债发起式
6551,164105,华富强化债券
6552,164205,天弘文化新兴产业
6553,164206,天弘添利债券(LOF)
6554,164208,天弘丰利债券(LOF)
6555,164210,天弘同利债券(LOF)
6556,164304,新华中证环保产业指数分级
6557,164401,前海开源健康分级
6558,164402,前海开源中航军工
6559,164403,前海开源沪港深农业混合
6560,164508,国富中证100指数增强分级
6561,164509,国富恒利债券(LOF)A
6562,164510,国富恒利债券(LOF)C
6563,164606,华泰柏瑞信用增利债
6564,164701,汇添富黄金及贵金属
6565,164702,汇添富季季红定开债
6566,164703,汇添富纯债债券(LOF)
6567,164705,汇添富恒生指数分级
6568,164808,工银四季收益债券(LOF)
6569,164809,工银中证500分级
6570,164810,工银纯债定开债
6571,164811,工银中证京津冀协同发展指数
6572,164814,工银双债增强债券
6573,164818,工银中证传媒指数分级
6574,164819,工银中证环保产业指数分级
6575,164820,工银中证高铁产业指数分级
6576,164821,工银中证新能源指数分级
6577,164824,工银印度基金人民币
6578,164825,工银中证京津冀协同发展指数
6579,164902,交银信用添利债券(LOF)
6580,164905,交银国证新能源指数分级
6581,164906,交银中证海外中国互联网指数
6582,164907,交银中证互联网金融指数分级
6583,164908,交银中证环境治理(LOF)
6584,165309,建信沪深300
6585,165310,建信双利分级
6586,165311,建信信用增强债券(LOF)A
6587,165312,建信央视50
6588,165313,建信优势动力混合(LOF)
6589,165314,建信信用增强债券(LOF)
6590,165317,建信丰裕多策略灵活配置混合
6591,165508,信诚深度价值混合(LOF)
6592,165509,信诚增强债券
6593,165510,信诚四国配置
6594,165511,信诚中证500指数分级
6595,165512,信诚新机遇混合(LOF)
6596,165513,信诚全球商品主题
6597,165515,信诚沪深300指数分级
6598,165516,信诚周期轮动混合(LOF)
6599,165517,信诚双盈债券(LOF)
6600,165519,信诚中证800医药指数分级
6601,165520,信诚中证800有色指数分级
6602,165521,信诚中证800金融指数分级
6603,165522,信诚中证TMT产业指数分级
6604,165523,信诚中证信息安全指数分级
6605,165524,信诚中证智能家居指数分级
6606,165525,信诚中证基建工程指数LOF
6607,165526,信诚新旺混合(LOF)A
6608,165527,信诚新旺混合(LOF)C
6609,165528,信诚鼎利
6610,165530,中信保诚惠泽18个月定开债券
6611,165531,信诚多策略灵活配置混合
6612,165707,诺德深证300指数分级
6613,165806,东吴沪深300A
6614,165807,东吴鼎利债券(LOF)
6615,165809,东吴转债
6616,165810,东吴沪深300C
6617,166001,中欧新趋势混合A
6618,166002,中欧新蓝筹混合A
6619,166005,中欧价值发现混合A
6620,166006,中欧行业成长混合(LOF)
6621,166007,中欧互通精选混合A
6622,166008,中欧增强回报债券(LOF)A
6623,166009,中欧新动力混合(LOF)A
6624,166010,中欧鼎利债券
6625,166011,中欧盛世成长混合(LOF)
6626,166012,中欧信用增利债券(LOF)
6627,166014,中欧货币A
6628,166015,中欧货币B
6629,166016,中欧纯债债券(LOF)C
6630,166019,中欧价值智选混合A
6631,166020,中欧成长优选混合A
6632,166021,中欧纯债添利分级债券
6633,166022,中欧纯债添利分级债券A
6634,166023,中欧瑞丰灵活配置混合A
6635,166024,中欧恒利三年定期开放混合
6636,166105,信达澳银鑫安债券
6637,166301,华商新趋势优选灵活配置混合
6638,166401,浦银安盛稳健增利债券C
6639,166402,浦银安盛沪港深基本面100
6640,166801,浙商聚潮新思维
6641,166802,浙商沪深300指数增强
6642,166902,民生加银平稳增利A
6643,166903,民生加银平稳增利C
6644,166904,民生加银平稳添利债券A
6645,166905,民生加银平稳添利债券C
6646,167001,平安鼎泰混合(LOF)
6647,167002,平安鼎越混合(LOF)
6648,167003,平安鼎弘混合(LOF)
6649,167301,方正富邦保险主题指数分级
6650,167501,安信宝利债券(LOF)
6651,167503,安信一带一路分级
6652,167601,国金沪深300指数增强
6653,167702,德邦量化优选股票(LOF)A
6654,167703,德邦量化优选股票(LOF)
6655,167705,德邦量化新锐股票A
6656,167706,德邦量化新锐股票C
6657,168001,国寿安保中证养老产业指数分级
6658,168002,国寿安保策略精选混合(LOF)
6659,168101,九泰锐智定增混合
6660,168102,九泰锐富事件驱动混合
6661,168103,九泰锐益定增混合
6662,168104,九泰锐丰灵活配置混合(LO
6663,168105,九泰泰富定增混合
6664,168106,九泰盈华量化混合(LOF)A
6665,168107,九泰盈华量化混合(LOF)C
6666,168108,九泰锐诚混合
6667,168201,中融一带一路分级
6668,168203,中融国证钢铁行业指数分级
6669,168204,中融中证煤炭指数分级
6670,168205,中融中证银行指数分级
6671,168301,东海祥龙混合(LOF)
6672,168401,红土创新转型精选灵(LOF
6673,168501,北信瑞丰产业升级
6674,168601,汇安裕阳定开混合
6675,169101,东方红睿丰混合
6676,169102,东方红睿阳三年混合
6677,169103,东方红睿轩沪港深混合(LOF)
6678,169104,东方红睿满沪港深混合
6679,169105,东方红睿华沪港深混合
6680,169106,东方红创新优选定开混合
6681,169201,浙商鼎盈事件驱动混合
6682,180001,银华优势企业
6683,180002,银华保本增值
6684,180003,银华-道琼斯88指数A
6685,180008,银华货币A
6686,180009,银华货币B
6687,180010,银华优质增长混合
6688,180012,银华富裕主题混合
6689,180013,银华领先策略混合
6690,180015,银华增强债券
6691,180018,银华和谐主题混合
6692,180020,银华成长先锋
6693,180025,银华信用双利债券A
6694,180026,银华信用双利债券C
6695,180028,银华永祥灵活配置混合
6696,180031,银华中小盘混合
6697,180033,银华上证50等权联接
6698,183001,银华全球优选
6699,184801,鹏华前海万科REITS
6700,200001,长城久恒灵活配置混合
6701,200002,长城久泰沪深300指数A
6702,200003,长城货币A
6703,200006,长城消费增值混合
6704,200007,长城安心回报混合
6705,200008,长城品牌优选混合
6706,200009,长城稳健增利
6707,200010,长城双动力混合
6708,200011,长城景气行业龙头
6709,200012,长城中小盘成长混合
6710,200013,长城积极增利债券A
6711,200015,长城优化升级混合
6712,200016,长城稳健成长灵活配置混合
6713,200103,长城货币B
6714,200113,长城积极增利债券C
6715,202001,南方稳健成长
6716,202002,南方稳健成长贰号
6717,202003,南方绩优成长混合A
6718,202005,南方成份精选混合A
6719,202007,南方隆元产业主题混合
6720,202009,南方盛元红利混合
6721,202011,南方优选价值混合A
6722,202015,南方沪深300联接基金A
6723,202017,南方深证成份ETF联接A
6724,202019,南方策略优化混合
6725,202021,南方小康ETF联接A
6726,202023,南方优选成长混合A
6727,202025,南方上证380联接
6728,202027,南方高端装备灵活配置混合A
6729,202101,南方宝元债券A
6730,202102,南方多利增强债券C
6731,202103,南方多利增强债券A
6732,202105,南方广利债券A/B
6733,202107,南方广利债券C
6734,202108,南方润元纯债债券A/B
6735,202110,南方润元纯债债券C
6736,202202,南方避险增值
6737,202211,南方中证100指数A
6738,202212,南方平衡配置混合
6739,202213,南方核心竞争混合
6740,202301,南方现金增利货币A
6741,202302,南方现金增利货币B
6742,202303,南方理财14天债券A
6743,202304,南方理财14天债券B
6744,202305,南方理财60天A
6745,202306,南方理财60天B
6746,202307,南方收益宝货币A
6747,202308,南方收益宝货币B
6748,202801,南方全球精选配置
6749,206001,鹏华弘泰A
6750,206002,鹏华精选成长混合
6751,206003,鹏华信用增利债券A
6752,206004,鹏华信用增利债券B
6753,206005,鹏华上证民企50ETF联接
6754,206006,鹏华环球发现
6755,206007,鹏华消费优选混合
6756,206008,鹏华丰盛稳固债券
6757,206009,鹏华新兴产业混合
6758,206010,鹏华深证民营ETF联接
6759,206011,鹏华美国房地产(QDII)
6760,206012,鹏华价值精选股票
6761,206013,鹏华宏观灵活配置混合
6762,206015,鹏华纯债债券
6763,206018,鹏华产业债债券
6764,210001,金鹰成份优选混合
6765,210002,金鹰红利价值
6766,210003,金鹰行业优势混合
6767,210004,金鹰稳健成长混合
6768,210005,金鹰主题优势混合
6769,210006,金鹰元禧混合A
6770,210007,金鹰技术领先灵活配置混合A
6771,210008,金鹰策略配置混合
6772,210009,金鹰核心资源混合
6773,210010,金鹰灵活配置混合A
6774,210011,金鹰灵活配置混合C
6775,210012,金鹰货币A
6776,210013,金鹰货币B
6777,210014,金鹰元丰债券
6778,213001,宝盈鸿利收益灵活配置混合
6779,213002,宝盈泛沿海增长混合
6780,213003,宝盈策略增长混合
6781,213006,宝盈核心优势混合A
6782,213007,宝盈增强收益债券A/B
6783,213008,宝盈资源优选混合
6784,213009,宝盈货币A
6785,213010,宝盈中证100增强
6786,213909,宝盈货币B
6787,213917,宝盈增强债券C
6788,217001,招商安泰混合
6789,217002,招商安泰平衡
6790,217003,招商安泰债券A
6791,217004,招商现金增值货币A
6792,217005,招商先锋
6793,217008,招商安本增利债券
6794,217009,招商核心价值混合
6795,217010,招商大盘蓝筹混合
6796,217011,招商安心收益债券
6797,217012,招商行业领先混合A
6798,217013,招商中小盘混合
6799,217014,招商现金增值货币B
6800,217015,招商全球资源
6801,217016,招商深证100指数A
6802,217017,招商上证消费80ETF联接
6803,217018,招商安瑞进取债券
6804,217019,招商深证TMT50ETF联
6805,217020,招商安达灵活配置混合
6806,217021,招商优企灵活配置
6807,217022,招商产业债券A
6808,217023,招商信用增强债券
6809,217024,招商安盈债券
6810,217025,招商理财7天债券A
6811,217026,招商理财7天债券B
6812,217027,招商央视财经50指数A
6813,217203,招商安泰债券B
6814,229002,泰达宏利逆向策略混合
6815,233001,大摩基础行业混合
6816,233005,大摩强收益债券
6817,233006,大摩领先优势混合
6818,233007,大摩卓越成长混合
6819,233008,大摩消费领航混合
6820,233009,大摩多因子策略混合
6821,233010,大摩深证300指数增强
6822,233011,大摩主题优选混合
6823,233012,大摩多元收益债券A
6824,233013,大摩多元收益债券C
6825,233015,大摩量化配置混合
6826,240001,华宝宝康消费品
6827,240002,华宝宝康配置混合
6828,240003,华宝宝康债券
6829,240004,华宝动力组合
6830,240005,华宝多策略增长开放
6831,240006,华宝现金宝货币A
6832,240007,华宝现金宝货币B
6833,240008,华宝收益增长混合
6834,240009,华宝先进成长混合
6835,240010,华宝行业精选混合
6836,240011,华宝大盘精选混合
6837,240012,华宝增强收益债券A
6838,240013,华宝增强收益债券B
6839,240014,华宝中证100指数
6840,240016,华宝上证180价值联接
6841,240017,华宝新兴产业混合
6842,240018,华宝可转债债券
6843,240019,华宝中证银行ETF联接A
6844,240020,华宝医药生物混合
6845,240022,华宝资源优选混合
6846,241001,华宝海外中国成长混合
6847,253010,国联安安心成长混合
6848,253020,国联安德盛增利债A
6849,253021,国联安德盛增利债B
6850,253030,国联安信心增益债券
6851,253050,国联安货币A
6852,253051,国联安货币B
6853,253060,国联安信心增长债券A
6854,253061,国联安信心增长债券B
6855,255010,国联安稳健
6856,257010,国联安德盛小盘精选
6857,257020,国联安精选混合
6858,257030,国联安优势混合
6859,257040,国联安红利混合
6860,257050,国联安主题驱动混合
6861,257060,国联安商品ETF联接
6862,257070,国联安优选行业混合
6863,260101,景顺长城优选混合
6864,260102,景顺货币A
6865,260103,景顺长城动力平衡
6866,260104,景顺长城内需增长混合
6867,260108,景顺长城新兴成长混合
6868,260109,景顺长城内需贰号混合
6869,260110,景顺长城精选蓝筹混合
6870,260111,景顺长城公司治理混合
6871,260112,景顺长城能源基建混合
